tenant_id,animal_id,test_date,milk_kg,fat_pct,protein_pct,scc_cells_ml
default,3169,2025-12-05,41.38,3.77,3.15,617861
default,3170,2026-05-05,32.3,3.64,3.02,80000
default,3170,2026-04-05,47.81,3.63,3.03,236909
default,3170,2026-03-05,31.36,3.88,3.32,213994
default,3170,2026-02-05,38.13,3.97,3.36,430691
default,3170,2026-01-05,44.42,4.09,3.08,80000
default,3170,2025-12-05,30.49,3.8,3.02,438720
default,3171,2026-05-05,41.97,3.98,3.1,452785
default,3171,2026-04-05,43.51,3.99,3.01,154185
default,3171,2026-03-05,26.75,3.61,3.34,90461
default,3171,2026-02-05,36.73,3.69,3.01,124834
default,3171,2026-01-05,47.16,3.5,3.15,202718
default,3171,2025-12-05,38.59,3.85,3.19,107274
default,3172,2026-05-05,43.2,3.7,3.1,642147
default,3172,2026-04-05,33.78,4.01,3.3,604029
default,3172,2026-03-05,47.28,3.85,3.25,243885
default,3172,2026-02-05,32.5,3.93,3.26,341409
default,3172,2026-01-05,33.35,3.91,3.35,87310
default,3172,2025-12-05,30.66,3.6,3.01,173286
default,3173,2026-05-05,33.82,3.69,3.36,390496
default,3173,2026-04-05,30.4,3.66,3.09,80000
default,3173,2026-03-05,24.36,3.96,3.05,146690
default,3173,2026-02-05,35.44,3.84,3.05,455570
default,3173,2026-01-05,36.52,3.69,3.13,507433
default,3173,2025-12-05,25.56,3.89,3.18,333079
default,3174,2026-05-05,47.66,3.75,3.07,91785
default,3174,2026-04-05,43.45,3.73,3.17,80000
default,3174,2026-03-05,43.75,3.54,3.25,258534
default,3174,2026-02-05,45.62,3.86,3.17,187117
default,3174,2026-01-05,42.49,4.05,3.38,207480
default,3174,2025-12-05,29.03,4.07,3.2,556014
default,3175,2026-05-05,50.94,3.68,3.18,294781
default,3175,2026-04-05,38.06,4.0,3.39,80000
default,3175,2026-03-05,42.41,4.07,3.37,333897
default,3175,2026-02-05,42.85,3.67,3.37,370207
default,3175,2026-01-05,38.07,3.65,3.11,199572
default,3175,2025-12-05,33.7,3.71,3.2,387609
default,3176,2026-05-05,35.89,3.76,3.27,219631
default,3176,2026-04-05,30.54,3.83,3.05,253205
default,3176,2026-03-05,42.18,3.86,3.1,98300
default,3176,2026-02-05,37.49,3.97,3.34,392858
default,3176,2026-01-05,26.84,4.05,3.33,135583
default,3176,2025-12-05,31.07,3.59,3.31,180104
default,3177,2026-05-05,36.13,3.86,3.36,374072
default,3177,2026-04-05,44.55,3.7,3.22,425609
default,3177,2026-03-05,44.22,3.55,3.06,538386
default,3177,2026-02-05,40.39,3.84,3.26,158233
default,3177,2026-01-05,32.81,3.96,3.38,369746
default,3177,2025-12-05,45.74,3.81,3.4,80000
default,3178,2026-05-05,50.69,3.97,3.2,751606
default,3178,2026-04-05,46.54,3.87,3.24,92024
default,3178,2026-03-05,31.29,3.8,3.04,80000
default,3178,2026-02-05,36.08,3.67,3.4,475749
default,3178,2026-01-05,32.95,3.9,3.23,198345
default,3178,2025-12-05,28.64,3.74,3.26,637117
default,3179,2026-05-05,38.85,4.07,3.07,337401
default,3179,2026-04-05,31.0,3.81,3.18,378315
default,3179,2026-03-05,42.2,3.93,3.29,95773
default,3179,2026-02-05,25.9,3.82,3.34,139163
default,3179,2026-01-05,31.5,3.82,3.02,99886
default,3179,2025-12-05,37.9,3.74,3.38,474863
default,3180,2026-05-05,34.52,3.83,3.31,283034
default,3180,2026-04-05,47.6,3.97,3.1,141117
default,3180,2026-03-05,30.03,3.99,3.36,362677
default,3180,2026-02-05,27.48,3.8,3.32,152821
default,3180,2026-01-05,39.37,3.89,3.04,443405
default,3180,2025-12-05,35.91,3.97,3.28,449856
default,3181,2026-05-05,49.62,3.89,3.29,80000
default,3181,2026-04-05,36.35,4.0,3.31,373142
default,3181,2026-03-05,48.22,3.95,3.26,80000
default,3181,2026-02-05,39.39,3.9,3.04,449685
default,3181,2026-01-05,35.99,3.55,3.29,176146
default,3181,2025-12-05,41.92,3.75,3.39,128988
default,3182,2026-05-05,39.32,4.07,3.39,326477
default,3182,2026-04-05,35.94,3.82,3.2,83095
default,3182,2026-03-05,38.75,3.66,3.23,318037
default,3182,2026-02-05,38.06,3.86,3.19,291651
default,3182,2026-01-05,44.64,3.81,3.07,447721
default,3182,2025-12-05,41.55,3.94,3.04,246109
default,3183,2026-05-05,29.98,3.72,3.33,291963
default,3183,2026-04-05,30.15,3.95,3.22,259818
default,3183,2026-03-05,35.6,3.85,3.04,96652
default,3183,2026-02-05,29.47,3.68,3.3,145844
default,3183,2026-01-05,32.66,4.06,3.14,429165
default,3183,2025-12-05,43.88,3.86,3.01,373602
default,3184,2026-05-05,40.68,3.72,3.24,332714
default,3184,2026-04-05,26.82,3.9,3.16,330214
default,3184,2026-03-05,41.64,3.95,3.19,342162
default,3184,2026-02-05,44.0,3.79,3.34,197516
default,3184,2026-01-05,41.38,3.87,3.17,220608
default,3184,2025-12-05,33.99,3.89,3.29,300741
default,3185,2026-05-05,43.24,3.93,3.36,418619
default,3185,2026-04-05,26.08,3.82,3.2,255258
default,3185,2026-03-05,36.9,4.03,3.03,387419
default,3185,2026-02-05,36.06,3.81,3.26,485330
default,3185,2026-01-05,31.63,3.63,3.03,174098
default,3185,2025-12-05,35.03,3.55,3.32,148820
default,3186,2026-05-05,25.6,3.62,3.22,291150
default,3186,2026-04-05,31.87,3.99,3.01,192455
default,3186,2026-03-05,26.45,3.82,3.13,152667
default,3186,2026-02-05,33.78,3.75,3.08,205539
default,3186,2026-01-05,47.55,4.05,3.04,447694
default,3186,2025-12-05,25.4,3.82,3.27,129295
default,3187,2026-05-05,26.48,3.75,3.01,173542
default,3187,2026-04-05,38.42,3.84,3.36,175249
default,3187,2026-03-05,30.11,4.0,3.08,142103
default,3187,2026-02-05,36.18,4.05,3.23,397555
default,3187,2026-01-05,27.5,3.58,3.24,256318
default,3187,2025-12-05,24.7,3.99,3.26,80000
default,3188,2026-05-05,32.14,3.92,3.18,314093
default,3188,2026-04-05,52.87,3.98,3.05,405585
default,3188,2026-03-05,36.92,3.78,3.02,155845
default,3188,2026-02-05,36.47,3.8,3.33,234534
default,3188,2026-01-05,39.91,3.61,3.11,442058
default,3188,2025-12-05,49.86,3.51,3.2,476227
default,3189,2026-05-05,33.43,3.63,3.28,326297
default,3189,2026-04-05,47.89,3.95,3.07,80000
default,3189,2026-03-05,41.73,3.56,3.25,327753
default,3189,2026-02-05,34.49,3.55,3.21,467040
default,3189,2026-01-05,38.74,3.82,3.09,319254
default,3189,2025-12-05,31.84,3.53,3.1,263138
default,3190,2026-05-05,35.14,3.95,3.16,80000
default,3190,2026-04-05,36.09,3.85,3.21,87337
default,3190,2026-03-05,33.77,3.93,3.13,400619
default,3190,2026-02-05,28.19,3.92,3.09,435091
default,3190,2026-01-05,43.76,4.04,3.02,312115
default,3190,2025-12-05,36.12,3.93,3.22,446202
default,3191,2026-05-05,33.51,3.74,3.37,407320
default,3191,2026-04-05,43.89,3.59,3.28,394695
default,3191,2026-03-05,42.32,3.86,3.06,354198
default,3191,2026-02-05,37.41,3.71,3.11,109113
default,3191,2026-01-05,46.4,4.06,3.02,202803
default,3191,2025-12-05,44.0,3.91,3.34,539180
default,3192,2026-05-05,41.47,3.96,3.34,80000
default,3192,2026-04-05,34.37,3.72,3.31,442906
default,3192,2026-03-05,33.24,4.0,3.32,124669
default,3192,2026-02-05,40.88,3.55,3.18,274984
default,3192,2026-01-05,32.85,4.08,3.28,326941
default,3192,2025-12-05,35.37,3.57,3.0,139266
default,3193,2026-05-05,44.18,3.75,3.24,750035
default,3193,2026-04-05,26.23,3.96,3.1,432187
default,3193,2026-03-05,44.92,3.9,3.22,293285
default,3193,2026-02-05,28.57,3.72,3.22,117590
default,3193,2026-01-05,39.61,4.06,3.22,453576
default,3193,2025-12-05,41.14,3.67,3.1,173096
default,3194,2026-05-05,43.15,3.69,3.35,120379
default,3194,2026-04-05,26.57,3.65,3.21,80000
default,3194,2026-03-05,34.32,3.63,3.29,442389
default,3194,2026-02-05,41.12,3.76,3.37,732641
default,3194,2026-01-05,29.9,3.56,3.21,127350
default,3194,2025-12-05,34.88,3.5,3.31,261915
default,3195,2026-05-05,31.53,3.85,3.33,84722
default,3195,2026-04-05,27.5,3.78,3.31,407356
default,3195,2026-03-05,36.25,3.64,3.18,194147
default,3195,2026-02-05,42.06,3.87,3.35,151161
default,3195,2026-01-05,24.63,3.62,3.12,284685
default,3195,2025-12-05,31.16,3.53,3.16,352584
default,3196,2026-05-05,40.48,3.51,3.32,371815
default,3196,2026-04-05,39.11,3.95,3.05,80000
default,3196,2026-03-05,24.15,3.94,3.36,424318
default,3196,2026-02-05,35.1,3.62,3.04,80000
default,3196,2026-01-05,26.02,4.06,3.06,555188
default,3196,2025-12-05,40.69,4.09,3.17,404751
default,3197,2026-05-05,36.2,3.86,3.31,219547
default,3197,2026-04-05,36.76,3.82,3.35,105140
default,3197,2026-03-05,39.39,4.05,3.16,131717
default,3197,2026-02-05,37.41,4.0,3.35,440344
default,3197,2026-01-05,40.0,3.8,3.23,491918
default,3197,2025-12-05,31.61,3.59,3.14,80000
default,3198,2026-05-05,29.28,3.74,3.0,374187
default,3198,2026-04-05,26.42,3.99,3.14,217726
default,3198,2026-03-05,43.88,4.0,3.27,80000
default,3198,2026-02-05,32.02,4.05,3.11,666808
default,3198,2026-01-05,34.12,3.95,3.28,290975
default,3198,2025-12-05,35.07,4.02,3.23,244300
default,3199,2026-05-05,32.63,3.78,3.38,348206
default,3199,2026-04-05,50.73,3.83,3.13,492306
default,3199,2026-03-05,38.08,3.56,3.27,559792
default,3199,2026-02-05,30.64,3.51,3.4,394901
default,3199,2026-01-05,49.58,3.7,3.36,229089
default,3199,2025-12-05,36.45,3.74,3.26,629695
default,3200,2026-05-05,29.3,3.66,3.19,139961
default,3200,2026-04-05,49.72,3.89,3.12,203333
default,3200,2026-03-05,49.42,4.02,3.11,408028
default,3200,2026-02-05,42.03,3.52,3.01,116234
default,3200,2026-01-05,43.95,3.74,3.16,335605
default,3200,2025-12-05,36.24,4.03,3.25,486338
default,3201,2026-05-05,37.44,3.97,3.13,215208
default,3201,2026-04-05,47.16,4.05,3.31,537373
default,3201,2026-03-05,44.17,3.71,3.38,80000
default,3201,2026-02-05,27.23,3.63,3.32,191502
default,3201,2026-01-05,42.25,4.04,3.21,528044
default,3201,2025-12-05,40.47,3.67,3.35,80000
default,3202,2026-05-05,43.28,3.92,3.14,80000
default,3202,2026-04-05,47.64,3.97,3.27,97130
default,3202,2026-03-05,29.3,3.87,3.26,405664
default,3202,2026-02-05,38.7,3.6,3.03,343600
default,3202,2026-01-05,46.02,3.69,3.0,237598
default,3202,2025-12-05,38.48,3.98,3.24,198372
default,3203,2026-05-05,29.76,3.63,3.2,346196
default,3203,2026-04-05,38.15,3.81,3.18,377578
default,3203,2026-03-05,29.72,3.87,3.14,242210
default,3203,2026-02-05,46.86,3.86,3.17,353059
default,3203,2026-01-05,46.85,3.88,3.09,403712
default,3203,2025-12-05,28.78,4.05,3.28,80000
default,3204,2026-05-05,35.84,3.78,3.05,80000
default,3204,2026-04-05,51.55,3.89,3.34,374985
default,3204,2026-03-05,28.91,3.84,3.04,206751
default,3204,2026-02-05,36.73,3.52,3.22,416819
default,3204,2026-01-05,48.08,3.88,3.08,87838
default,3204,2025-12-05,33.74,3.69,3.04,80000
default,3205,2026-05-05,30.83,3.63,3.17,101181
default,3205,2026-04-05,45.86,3.79,3.26,423071
default,3205,2026-03-05,36.52,4.06,3.16,502144
default,3205,2026-02-05,45.63,3.75,3.2,331941
default,3205,2026-01-05,27.16,4.1,3.09,175309
default,3205,2025-12-05,46.12,3.9,3.02,210189
default,3206,2026-05-05,34.61,3.55,3.26,80000
default,3206,2026-04-05,27.1,3.57,3.25,80000
default,3206,2026-03-05,24.74,3.83,3.16,670349
default,3206,2026-02-05,24.0,3.78,3.3,80000
default,3206,2026-01-05,36.45,4.06,3.4,203593
default,3206,2025-12-05,36.24,3.96,3.02,410910
default,3207,2026-05-05,41.42,4.06,3.13,364047
default,3207,2026-04-05,31.52,3.76,3.05,282397
default,3207,2026-03-05,37.44,4.01,3.0,253188
default,3207,2026-02-05,34.83,3.64,3.36,99546
default,3207,2026-01-05,41.26,3.76,3.29,315416
default,3207,2025-12-05,24.94,3.55,3.37,180584
default,3208,2026-05-05,29.68,3.59,3.19,411491
default,3208,2026-04-05,43.54,3.68,3.21,326726
default,3208,2026-03-05,29.2,3.83,3.32,80000
default,3208,2026-02-05,35.86,4.1,3.38,80000
default,3208,2026-01-05,33.9,4.03,3.36,560451
default,3208,2025-12-05,29.29,3.9,3.26,777793
default,3209,2026-05-05,47.27,3.71,3.17,89724
default,3209,2026-04-05,35.94,3.85,3.26,259525
default,3209,2026-03-05,48.12,3.78,3.31,178582
default,3209,2026-02-05,40.2,3.88,3.38,129205
default,3209,2026-01-05,36.71,3.86,3.06,80000
default,3209,2025-12-05,39.72,3.71,3.39,102040
default,3210,2026-05-05,38.26,4.07,3.22,368811
default,3210,2026-04-05,41.74,3.61,3.27,235980
default,3210,2026-03-05,38.28,3.78,3.2,80000
default,3210,2026-02-05,40.3,3.66,3.14,466814
default,3210,2026-01-05,25.8,3.68,3.08,288355
default,3210,2025-12-05,27.65,3.85,3.28,109984
default,3211,2026-05-05,46.16,3.88,3.38,139467
default,3211,2026-04-05,43.63,3.97,3.23,495821
default,3211,2026-03-05,48.0,3.53,3.14,239382
default,3211,2026-02-05,33.55,3.71,3.1,303610
default,3211,2026-01-05,50.42,3.61,3.07,403603
default,3211,2025-12-05,35.43,4.02,3.15,507292
default,3212,2026-05-05,29.97,3.7,3.34,400392
default,3212,2026-04-05,50.32,3.65,3.13,379137
default,3212,2026-03-05,29.2,3.94,3.36,80000
default,3212,2026-02-05,44.65,3.66,3.23,275907
default,3212,2026-01-05,35.82,4.08,3.03,80000
default,3212,2025-12-05,38.85,3.73,3.08,89637
default,3213,2026-05-05,37.75,3.9,3.15,344873
default,3213,2026-04-05,37.05,3.94,3.25,234970
default,3213,2026-03-05,43.32,3.56,3.06,85192
default,3213,2026-02-05,37.2,3.63,3.24,186136
default,3213,2026-01-05,30.23,3.8,3.05,249613
default,3213,2025-12-05,26.65,3.81,3.2,178186
default,3214,2026-05-05,29.81,3.94,3.13,376432
default,3214,2026-04-05,43.81,3.65,3.31,80000
default,3214,2026-03-05,25.71,4.08,3.18,293201
default,3214,2026-02-05,27.81,3.74,3.04,80000
default,3214,2026-01-05,41.15,4.03,3.13,415607
default,3214,2025-12-05,35.84,3.85,3.25,469863
default,3215,2026-05-05,33.61,4.07,3.34,537383
default,3215,2026-04-05,45.54,3.61,3.24,127518
default,3215,2026-03-05,27.63,3.88,3.08,404244
default,3215,2026-02-05,29.47,3.53,3.33,579074
default,3215,2026-01-05,24.77,3.75,3.36,353900
default,3215,2025-12-05,33.95,3.58,3.19,125174
default,3216,2026-05-05,33.43,3.77,3.32,80000
default,3216,2026-04-05,39.0,3.82,3.38,435865
default,3216,2026-03-05,39.21,3.95,3.1,160676
default,3216,2026-02-05,43.65,3.97,3.05,201369
default,3216,2026-01-05,38.06,3.93,3.1,388943
default,3216,2025-12-05,32.47,3.99,3.05,93863
default,3217,2026-05-05,31.08,3.9,3.03,167280
default,3217,2026-04-05,48.32,3.56,3.17,305871
default,3217,2026-03-05,47.64,4.0,3.35,80000
default,3217,2026-02-05,42.42,3.79,3.27,118541
default,3217,2026-01-05,44.75,3.72,3.14,80000
default,3217,2025-12-05,34.15,3.62,3.39,325898
default,3218,2026-05-05,30.27,3.95,3.09,298600
default,3218,2026-04-05,43.28,4.1,3.37,536902
default,3218,2026-03-05,35.86,3.95,3.39,266237
default,3218,2026-02-05,27.54,3.55,3.13,320182
default,3218,2026-01-05,26.25,3.66,3.11,447286
default,3218,2025-12-05,47.42,3.84,3.4,116580
default,3219,2026-05-05,40.29,3.64,3.07,321286
default,3219,2026-04-05,34.1,3.76,3.13,177728
default,3219,2026-03-05,23.05,3.62,3.19,88285
default,3219,2026-02-05,29.27,3.59,3.34,476927
default,3219,2026-01-05,26.07,3.57,3.3,314355
default,3219,2025-12-05,42.91,3.53,3.03,249279
default,3220,2026-05-05,29.25,3.97,3.17,146614
default,3220,2026-04-05,41.05,3.52,3.4,80000
default,3220,2026-03-05,26.76,3.6,3.06,330527
default,3220,2026-02-05,32.89,3.69,3.12,596484
default,3220,2026-01-05,41.65,3.8,3.35,620622
default,3220,2025-12-05,40.79,4.01,3.01,418208
default,3221,2026-05-05,50.41,3.71,3.2,125810
default,3221,2026-04-05,41.44,3.52,3.24,80000
default,3221,2026-03-05,38.19,3.77,3.21,299125
default,3221,2026-02-05,38.68,4.05,3.28,288385
default,3221,2026-01-05,42.96,4.03,3.05,576576
default,3221,2025-12-05,41.26,3.76,3.14,256580
default,3222,2026-05-05,31.62,3.55,3.27,588600
default,3222,2026-04-05,42.09,3.53,3.09,194062
default,3222,2026-03-05,26.2,4.02,3.37,95107
default,3222,2026-02-05,42.77,3.68,3.04,80000
default,3222,2026-01-05,36.16,3.81,3.15,261345
default,3222,2025-12-05,42.62,3.87,3.08,601133
default,3223,2026-05-05,31.42,3.95,3.36,668047
default,3223,2026-04-05,29.19,4.05,3.21,80000
default,3223,2026-03-05,31.81,3.87,3.29,363170
default,3223,2026-02-05,37.47,3.89,3.12,207213
default,3223,2026-01-05,30.22,3.65,3.36,214471
default,3223,2025-12-05,30.4,4.08,3.36,173261
default,3224,2026-05-05,40.11,4.07,3.05,505004
default,3224,2026-04-05,29.51,3.81,3.06,322496
default,3224,2026-03-05,38.22,3.76,3.04,84166
default,3224,2026-02-05,45.22,3.81,3.12,515397
default,3224,2026-01-05,42.75,3.91,3.26,80000
default,3224,2025-12-05,32.14,3.88,3.2,253051
default,3225,2026-05-05,41.48,3.72,3.34,539057
default,3225,2026-04-05,34.93,3.52,3.05,324272
default,3225,2026-03-05,25.39,3.8,3.22,288908
default,3225,2026-02-05,31.19,3.98,3.05,529392
default,3225,2026-01-05,40.76,3.77,3.06,328138
default,3225,2025-12-05,44.86,3.62,3.15,394723
default,3226,2026-05-05,36.16,3.57,3.39,412866
default,3226,2026-04-05,38.59,3.72,3.23,277210
default,3226,2026-03-05,39.16,3.99,3.05,508346
default,3226,2026-02-05,31.57,3.57,3.25,229442
default,3226,2026-01-05,44.8,3.91,3.04,254573
default,3226,2025-12-05,33.03,3.7,3.36,399471
default,3227,2026-05-05,28.63,3.91,3.38,571998
default,3227,2026-04-05,42.7,3.8,3.01,340381
default,3227,2026-03-05,37.52,3.62,3.36,410241
default,3227,2026-02-05,39.77,3.69,3.22,80000
default,3227,2026-01-05,38.86,3.85,3.03,470071
default,3227,2025-12-05,25.29,3.68,3.08,584451
default,3228,2026-05-05,29.65,3.87,3.11,295695
default,3228,2026-04-05,45.84,4.0,3.09,380681
default,3228,2026-03-05,30.16,3.98,3.39,123732
default,3228,2026-02-05,41.54,3.82,3.19,158804
default,3228,2026-01-05,28.86,3.79,3.09,448415
default,3228,2025-12-05,47.52,3.68,3.12,455339
default,3229,2026-05-05,37.75,3.55,3.13,245879
default,3229,2026-04-05,38.24,3.8,3.34,475255
default,3229,2026-03-05,30.1,3.83,3.18,384961
default,3229,2026-02-05,27.62,3.82,3.19,266938
default,3229,2026-01-05,26.19,3.85,3.27,674111
default,3229,2025-12-05,33.33,4.03,3.2,108784
default,3230,2026-05-05,31.22,3.81,3.33,266847
default,3230,2026-04-05,26.03,4.08,3.17,297268
default,3230,2026-03-05,42.95,3.59,3.23,541165
default,3230,2026-02-05,37.64,3.97,3.23,80000
default,3230,2026-01-05,36.89,3.53,3.27,474095
default,3230,2025-12-05,25.3,3.67,3.32,539671
default,3231,2026-05-05,43.13,3.81,3.26,80000
default,3231,2026-04-05,38.31,4.1,3.31,376169
default,3231,2026-03-05,32.49,3.73,3.08,221649
default,3231,2026-02-05,40.94,3.62,3.28,140149
default,3231,2026-01-05,25.58,4.03,3.19,506567
default,3231,2025-12-05,44.24,4.02,3.16,213164
default,3232,2026-05-05,27.84,4.04,3.23,367908
default,3232,2026-04-05,40.24,3.79,3.36,213585
default,3232,2026-03-05,44.98,3.74,3.39,284382
default,3232,2026-02-05,46.52,4.08,3.25,248556
default,3232,2026-01-05,40.81,4.05,3.08,413580
default,3232,2025-12-05,32.47,3.76,3.17,497042
default,3233,2026-05-05,36.04,3.6,3.08,244894
default,3233,2026-04-05,30.37,3.57,3.28,509852
default,3233,2026-03-05,28.46,3.77,3.24,361485
default,3233,2026-02-05,34.14,3.91,3.07,450042
default,3233,2026-01-05,29.6,3.76,3.26,418358
default,3233,2025-12-05,44.38,3.52,3.08,463142
default,3234,2026-05-05,39.58,3.63,3.33,236494
default,3234,2026-04-05,28.07,3.74,3.13,119958
default,3234,2026-03-05,27.67,3.9,3.11,256390
default,3234,2026-02-05,41.47,3.9,3.08,602886
default,3234,2026-01-05,28.22,3.99,3.08,248257
default,3234,2025-12-05,32.21,3.72,3.37,413755
default,3235,2026-05-05,36.6,3.83,3.25,396592
default,3235,2026-04-05,31.96,3.54,3.38,299344
default,3235,2026-03-05,39.69,3.71,3.26,241810
default,3235,2026-02-05,41.29,3.77,3.37,167819
default,3235,2026-01-05,26.34,3.65,3.39,295217
default,3235,2025-12-05,43.7,3.69,3.3,231920
default,3236,2026-05-05,44.19,3.97,3.03,502433
default,3236,2026-04-05,46.62,4.08,3.4,84440
default,3236,2026-03-05,33.34,3.56,3.12,227265
default,3236,2026-02-05,31.92,3.58,3.12,189355
default,3236,2026-01-05,43.57,3.52,3.29,211801
default,3236,2025-12-05,45.55,3.95,3.0,603309
default,3237,2026-05-05,40.02,3.89,3.19,95158
default,3237,2026-04-05,39.59,3.72,3.32,412661
default,3237,2026-03-05,38.05,3.54,3.34,303241
default,3237,2026-02-05,25.07,4.08,3.26,380456
default,3237,2026-01-05,37.21,4.02,3.16,162516
default,3237,2025-12-05,45.95,3.59,3.04,191785
default,3238,2026-05-05,32.67,3.51,3.06,497482
default,3238,2026-04-05,37.89,3.63,3.04,645121
default,3238,2026-03-05,29.23,3.95,3.36,294515
default,3238,2026-02-05,38.45,3.58,3.15,237289
default,3238,2026-01-05,42.2,3.56,3.13,413661
default,3238,2025-12-05,27.39,3.72,3.25,235032
default,3239,2026-05-05,40.66,3.72,3.31,259944
default,3239,2026-04-05,27.76,3.93,3.01,735408
default,3239,2026-03-05,40.96,3.78,3.36,266135
default,3239,2026-02-05,47.0,3.94,3.2,189146
default,3239,2026-01-05,41.17,4.1,3.27,530414
default,3239,2025-12-05,34.93,3.82,3.28,80000
default,3240,2026-05-05,34.96,3.84,3.15,94451
default,3240,2026-04-05,28.3,3.53,3.1,80000
default,3240,2026-03-05,34.81,3.97,3.12,131316
default,3240,2026-02-05,34.96,3.62,3.38,461610
default,3240,2026-01-05,45.21,3.65,3.05,80000
default,3240,2025-12-05,35.44,3.97,3.38,442948
default,3241,2026-05-05,35.08,4.09,3.21,80000
default,3241,2026-04-05,30.31,4.05,3.37,274951
default,3241,2026-03-05,47.16,4.04,3.32,246247
default,3241,2026-02-05,44.04,3.82,3.12,373594
default,3241,2026-01-05,37.84,3.91,3.16,186226
default,3241,2025-12-05,43.88,3.65,3.09,114678
default,3242,2026-05-05,28.67,3.9,3.16,288656
default,3242,2026-04-05,29.76,3.96,3.27,682390
default,3242,2026-03-05,31.81,3.75,3.04,80000
default,3242,2026-02-05,44.77,3.72,3.4,587891
default,3242,2026-01-05,46.05,4.08,3.33,244687
default,3242,2025-12-05,47.52,3.84,3.24,561144
default,3243,2026-05-05,49.55,3.9,3.09,80000
default,3243,2026-04-05,38.43,3.95,3.22,80000
default,3243,2026-03-05,42.63,4.04,3.39,371578
default,3243,2026-02-05,49.85,3.91,3.35,80000
default,3243,2026-01-05,49.39,3.58,3.17,135433
default,3243,2025-12-05,37.23,3.55,3.27,234793
default,3244,2026-05-05,31.69,4.02,3.03,368493
default,3244,2026-04-05,43.01,3.52,3.29,343838
default,3244,2026-03-05,23.87,3.56,3.26,307147
default,3244,2026-02-05,25.59,3.76,3.09,167490
default,3244,2026-01-05,26.57,3.95,3.36,402551
default,3244,2025-12-05,39.84,3.82,3.37,225911
default,3245,2026-05-05,29.67,4.02,3.19,227821
default,3245,2026-04-05,34.82,4.05,3.2,250988
default,3245,2026-03-05,29.22,4.06,3.26,498624
default,3245,2026-02-05,31.82,3.52,3.38,290131
default,3245,2026-01-05,43.73,3.61,3.07,359956
default,3245,2025-12-05,43.26,4.07,3.32,366371
default,3246,2026-05-05,34.39,3.95,3.26,80000
default,3246,2026-04-05,34.4,4.03,3.15,291681
default,3246,2026-03-05,33.98,3.53,3.19,143668
default,3246,2026-02-05,33.8,3.58,3.32,80000
default,3246,2026-01-05,41.16,3.51,3.1,89998
default,3246,2025-12-05,43.5,3.6,3.06,458180
default,3247,2026-05-05,26.38,3.77,3.29,391085
default,3247,2026-04-05,31.19,3.58,3.32,426045
default,3247,2026-03-05,28.73,3.67,3.13,257565
default,3247,2026-02-05,30.95,3.58,3.36,205783
default,3247,2026-01-05,33.08,4.09,3.36,362479
default,3247,2025-12-05,41.92,3.76,3.38,80000
default,3248,2026-05-05,43.12,3.92,3.15,483313
default,3248,2026-04-05,30.73,3.98,3.29,466839
default,3248,2026-03-05,25.46,3.65,3.33,256287
default,3248,2026-02-05,26.75,3.92,3.23,266200
default,3248,2026-01-05,25.85,3.67,3.03,341093
default,3248,2025-12-05,25.05,4.1,3.28,149637
default,3249,2026-05-05,39.42,3.76,3.31,350050
default,3249,2026-04-05,29.66,3.82,3.17,562156
default,3249,2026-03-05,29.96,4.1,3.15,396609
default,3249,2026-02-05,35.88,3.94,3.32,248281
default,3249,2026-01-05,35.66,3.95,3.35,416512
default,3249,2025-12-05,48.85,3.77,3.19,198312
default,3250,2026-05-05,28.25,3.71,3.37,416111
default,3250,2026-04-05,24.38,3.76,3.27,220283
default,3250,2026-03-05,30.7,4.0,3.4,304810
default,3250,2026-02-05,35.2,3.62,3.4,396905
default,3250,2026-01-05,26.46,3.59,3.35,364023
default,3250,2025-12-05,23.81,3.69,3.26,342226
default,3251,2026-05-05,37.83,3.78,3.18,481526
default,3251,2026-04-05,32.04,3.77,3.18,300522
default,3251,2026-03-05,23.88,3.68,3.37,504890
default,3251,2026-02-05,42.52,4.03,3.15,454454
default,3251,2026-01-05,26.59,4.06,3.14,183943
default,3251,2025-12-05,42.31,4.01,3.28,250403
default,3252,2026-05-05,32.57,3.89,3.02,160719
default,3252,2026-04-05,42.93,4.05,3.25,138999
default,3252,2026-03-05,29.1,3.68,3.29,112257
default,3252,2026-02-05,46.26,3.76,3.2,277118
default,3252,2026-01-05,40.0,3.91,3.32,80000
default,3252,2025-12-05,40.3,3.68,3.09,409403
default,3253,2026-05-05,31.14,3.96,3.26,582332
default,3253,2026-04-05,33.35,3.97,3.17,189853
default,3253,2026-03-05,34.17,3.69,3.15,364904
default,3253,2026-02-05,23.54,3.83,3.26,80000
default,3253,2026-01-05,33.81,3.55,3.26,262720
default,3253,2025-12-05,29.88,3.85,3.0,80000
default,3254,2026-05-05,43.98,3.81,3.04,435783
default,3254,2026-04-05,33.56,4.0,3.21,500537
default,3254,2026-03-05,40.76,4.1,3.14,445272
default,3254,2026-02-05,33.0,3.93,3.22,493789
default,3254,2026-01-05,38.49,3.91,3.25,366589
default,3254,2025-12-05,38.12,3.68,3.26,215129
default,3255,2026-05-05,32.88,3.93,3.22,105835
default,3255,2026-04-05,40.5,4.07,3.25,80000
default,3255,2026-03-05,36.61,3.75,3.14,500940
default,3255,2026-02-05,41.09,3.82,3.29,429446
default,3255,2026-01-05,40.3,3.69,3.39,99410
