animal_id,date,activity_count,rumination_min,lying_min,temperature_c
3200,2025-12-23,4377.0,475.3,696.9,38.52
3200,2025-12-24,4563.0,500.1,714.2,38.54
3200,2025-12-25,4365.1,532.8,715.4,38.4
3200,2025-12-26,4488.4,519.9,739.5,38.48
3200,2025-12-27,4647.9,483.6,720.4,38.54
3200,2025-12-28,4472.2,502.0,722.9,38.41
3200,2025-12-29,4331.9,491.3,719.2,38.65
3200,2025-12-30,4534.0,524.4,731.2,38.77
3200,2025-12-31,4414.4,510.0,687.8,38.61
3200,2026-01-01,4618.6,481.5,744.4,38.41
3200,2026-01-02,4298.1,504.8,723.7,38.56
3200,2026-01-03,4428.1,503.5,695.1,38.56
3200,2026-01-04,4575.0,504.6,691.4,38.43
3200,2026-01-05,4580.1,502.1,721.9,38.44
3200,2026-01-06,4689.0,516.2,715.1,38.42
3200,2026-01-07,4367.0,510.7,714.3,38.46
3200,2026-01-08,4240.9,503.1,722.6,38.38
3200,2026-01-09,4840.7,494.3,735.5,38.45
3200,2026-01-10,4310.1,499.2,705.5,38.57
3200,2026-01-11,4392.4,493.7,678.5,38.42
3200,2026-01-12,4596.6,487.9,720.9,38.59
3200,2026-01-13,4532.6,482.3,720.7,38.39
3200,2026-01-14,4543.7,506.2,722.9,38.57
3200,2026-01-15,4314.8,520.1,708.1,38.55
3200,2026-01-16,4363.6,506.2,721.6,38.5
3200,2026-01-17,4542.9,484.7,746.4,38.47
3200,2026-01-18,4649.3,486.1,710.0,38.51
3200,2026-01-19,4335.2,511.3,709.7,38.58
3200,2026-01-20,4454.8,490.4,722.2,38.4
3200,2026-01-21,4469.0,498.5,740.7,38.5
3200,2026-01-22,4424.3,495.1,703.6,38.46
3200,2026-01-23,4265.9,478.9,724.5,38.51
3200,2026-01-24,4583.6,507.7,697.3,38.47
3200,2026-01-25,4305.2,492.1,743.8,38.58
3200,2026-01-26,4675.4,477.6,697.4,38.36
3200,2026-01-27,4344.6,501.8,701.3,38.48
3200,2026-01-28,4862.2,500.2,705.8,38.5
3200,2026-01-29,4591.1,524.7,717.0,38.41
3200,2026-01-30,4220.5,499.0,690.0,38.34
3200,2026-01-31,4486.5,468.3,744.9,38.59
3200,2026-02-01,4472.0,520.1,717.7,38.46
3200,2026-02-02,4461.0,508.9,711.4,38.41
3200,2026-02-03,4820.5,489.0,722.2,38.51
3200,2026-02-04,4842.2,535.5,732.5,38.44
3200,2026-02-05,4431.1,493.5,704.9,38.43
3200,2026-02-06,4804.2,521.9,744.7,38.48
3200,2026-02-07,4387.7,502.9,717.8,38.46
3200,2026-02-08,4278.4,522.4,700.6,38.63
3200,2026-02-09,4693.4,489.3,688.6,38.54
3200,2026-02-10,4397.9,496.8,707.6,38.41
3200,2026-02-11,4623.1,494.3,686.9,38.63
3200,2026-02-12,4580.6,481.6,691.4,38.47
3200,2026-02-13,4387.8,484.3,700.7,38.66
3200,2026-02-14,4602.2,472.4,748.5,38.4
3200,2026-02-15,4807.4,511.9,746.0,38.44
3200,2026-02-16,4460.9,513.8,721.6,38.35
3200,2026-02-17,4576.0,516.8,706.7,38.44
3200,2026-02-18,4375.2,491.4,736.2,38.86
3200,2026-02-19,4645.2,478.2,726.0,38.48
3200,2026-02-20,4277.9,483.6,726.7,38.55
3200,2026-02-21,4562.0,505.9,724.8,38.43
3200,2026-02-22,4349.6,492.5,740.1,38.48
3200,2026-02-23,4427.8,481.3,709.4,38.51
3200,2026-02-24,4130.6,522.9,722.7,38.58
3200,2026-02-25,4294.4,488.2,729.0,38.47
3200,2026-02-26,4199.0,522.0,701.4,38.6
3200,2026-02-27,4391.3,490.5,749.2,38.43
3200,2026-02-28,4500.0,500.0,720.0,38.5
3201,2025-09-02,4474.2,471.7,734.5,38.46
3201,2025-09-03,4426.4,506.9,730.3,38.43
3201,2025-09-04,4577.4,521.9,703.0,38.59
3201,2025-09-05,4560.9,483.3,731.5,38.74
3201,2025-09-06,4818.2,493.8,714.6,38.61
3201,2025-09-07,4691.0,485.9,701.0,38.58
3201,2025-09-08,4512.1,483.1,746.9,38.44
3201,2025-09-09,4399.5,474.4,707.8,38.32
3201,2025-09-10,4439.6,505.1,725.2,38.28
3201,2025-09-11,4380.6,515.7,750.5,38.23
3201,2025-09-12,4483.5,505.9,738.5,38.5
3201,2025-09-13,4761.0,495.7,706.4,38.43
3201,2025-09-14,4722.2,500.0,748.8,38.53
3201,2025-09-15,4792.3,498.2,714.5,38.56
3201,2025-09-16,4294.1,521.9,702.9,38.46
3201,2025-09-17,4686.3,493.4,720.8,38.43
3201,2025-09-18,4330.6,511.6,703.9,38.63
3201,2025-09-19,4582.5,553.1,700.9,38.56
3201,2025-09-20,4444.7,502.8,704.1,38.51
3201,2025-09-21,4597.8,476.0,771.9,38.52
3201,2025-09-22,4754.4,536.2,735.6,38.59
3201,2025-09-23,4457.6,483.2,687.4,38.46
3201,2025-09-24,4366.4,516.6,738.0,38.6
3201,2025-09-25,4383.3,512.8,740.4,38.57
3201,2025-09-26,4738.0,494.5,700.4,38.66
3201,2025-09-27,4569.0,485.4,712.6,38.66
3201,2025-09-28,4309.9,523.2,678.3,38.57
3201,2025-09-29,4577.8,496.6,713.0,38.62
3201,2025-09-30,4657.4,480.0,683.0,38.51
3201,2025-10-01,5051.4,514.3,724.0,38.58
3201,2025-10-02,4279.9,507.4,751.0,38.37
3201,2025-10-03,4522.5,473.7,738.2,38.64
3201,2025-10-04,4359.3,513.5,730.6,38.52
3201,2025-10-05,4750.0,504.2,727.7,38.4
3201,2025-10-06,4382.2,512.2,754.4,38.59
3201,2025-10-07,4389.9,536.7,742.6,38.62
3201,2025-10-08,4574.9,485.1,683.7,38.53
3201,2025-10-09,4411.5,503.8,718.9,38.48
3201,2025-10-10,4770.7,499.4,699.0,38.31
3201,2025-10-11,4911.1,511.8,743.9,38.5
3201,2025-10-12,4274.0,491.0,731.8,38.67
3201,2025-10-13,4659.5,506.1,704.2,38.45
3201,2025-10-14,4728.4,521.2,750.0,38.45
3201,2025-10-15,4390.2,529.2,731.9,38.62
3201,2025-10-16,4641.0,507.6,774.7,38.36
3201,2025-10-17,4746.5,482.3,705.8,38.45
3201,2025-10-18,4357.3,516.9,716.4,38.57
3201,2025-10-19,4358.8,475.6,693.2,38.58
3201,2025-10-20,4454.5,470.4,710.3,38.39
3201,2025-10-21,4497.1,488.9,707.7,38.59
3201,2025-10-22,4400.2,485.5,728.2,38.59
3201,2025-10-23,4898.6,503.6,707.2,38.44
3201,2025-10-24,4544.4,515.7,713.8,38.51
3201,2025-10-25,4391.0,507.2,710.2,38.6
3201,2025-10-26,4629.0,473.0,715.7,38.48
3201,2025-10-27,4387.7,477.9,731.8,38.35
3201,2025-10-28,4341.2,497.5,675.9,38.58
3201,2025-10-29,4570.5,499.3,732.6,38.63
3201,2025-10-30,4201.7,512.7,720.8,38.53
3201,2025-10-31,4459.9,512.1,709.3,38.46
3201,2025-11-01,4292.1,507.8,718.9,38.51
3201,2025-11-02,4591.2,486.0,728.3,38.41
3201,2025-11-03,4464.0,457.7,739.7,38.32
3201,2025-11-04,4465.9,481.4,715.0,38.59
3201,2025-11-05,4220.4,519.3,748.6,38.6
3201,2025-11-06,4724.2,539.0,753.5,38.59
3201,2025-11-07,4441.8,472.7,722.5,38.51
3201,2025-11-08,4439.4,478.9,758.8,38.65
3201,2025-11-09,4158.3,523.8,693.4,38.51
3201,2025-11-10,4750.2,501.1,699.9,38.51
3201,2025-11-11,4440.1,513.5,740.8,38.18
3201,2025-11-12,4434.7,481.4,756.0,38.47
3201,2025-11-13,4813.0,499.0,699.7,38.3
3201,2025-11-14,4331.9,527.8,738.0,38.64
3201,2025-11-15,4513.6,497.7,750.7,38.51
3201,2025-11-16,4689.0,499.2,706.8,38.63
3201,2025-11-17,4531.2,511.7,699.5,38.39
3201,2025-11-18,4495.9,523.5,723.9,38.5
3201,2025-11-19,4586.2,508.2,704.9,38.46
3201,2025-11-20,4584.8,506.7,675.3,38.27
3201,2025-11-21,4459.8,489.9,737.9,38.63
3201,2025-11-22,4617.6,511.7,720.3,38.6
3201,2025-11-23,4700.3,509.1,709.5,38.53
3201,2025-11-24,4450.5,512.3,735.6,38.57
3201,2025-11-25,4648.3,515.7,719.0,38.42
3201,2025-11-26,4935.1,516.3,742.8,38.38
3201,2025-11-27,4669.3,507.9,731.6,38.43
3201,2025-11-28,4489.9,489.8,699.2,38.42
3201,2025-11-29,4311.5,512.8,741.5,38.47
3201,2025-11-30,4405.1,517.4,741.9,38.52
3201,2025-12-01,4341.5,505.4,717.7,38.48
3201,2025-12-02,4426.0,494.9,754.9,38.67
3201,2025-12-03,4762.1,507.3,726.2,38.34
3201,2025-12-04,4750.2,491.6,733.1,38.57
3201,2025-12-05,4879.3,488.5,720.1,38.42
3201,2025-12-06,4349.4,502.1,685.4,38.46
3201,2025-12-07,4467.6,501.7,740.0,38.67
3201,2025-12-08,4158.5,488.3,722.3,38.45
3201,2025-12-09,4699.5,509.7,695.5,38.44
3201,2025-12-10,4867.4,506.5,730.3,38.45
3201,2025-12-11,4298.1,485.6,729.5,38.48
3201,2025-12-12,4916.5,509.6,723.8,38.5
3201,2025-12-13,4561.0,494.0,717.4,38.48
3201,2025-12-14,4669.6,518.2,722.3,38.32
3201,2025-12-15,4272.9,484.3,713.0,38.41
3201,2025-12-16,4631.9,499.4,724.3,38.6
3201,2025-12-17,4751.2,501.7,711.1,38.59
3201,2025-12-18,4363.1,501.6,707.7,38.52
3201,2025-12-19,4592.9,528.9,711.5,38.45
3201,2025-12-20,4564.7,513.9,739.5,38.5
3201,2025-12-21,4514.5,505.3,712.7,38.42
3201,2025-12-22,4787.7,501.7,721.8,38.62
3201,2025-12-23,4507.7,515.3,690.4,38.61
3201,2025-12-24,4666.3,480.9,726.0,38.52
3201,2025-12-25,4727.0,514.0,737.8,38.44
3201,2025-12-26,4140.6,494.4,730.8,38.54
3201,2025-12-27,4493.7,483.7,706.9,38.56
3201,2025-12-28,4396.8,503.1,725.7,38.51
3201,2025-12-29,4426.6,495.2,709.5,38.41
3201,2025-12-30,4364.7,513.9,727.2,38.6
3201,2025-12-31,4406.7,497.2,703.9,38.56
3201,2026-01-01,4138.4,514.2,742.8,38.4
3201,2026-01-02,4378.1,509.1,746.0,38.51
3201,2026-01-03,4271.9,493.4,717.0,38.41
3201,2026-01-04,4345.7,489.3,707.8,38.47
3201,2026-01-05,4642.7,512.1,690.3,38.47
3201,2026-01-06,4764.3,507.3,767.5,38.38
3201,2026-01-07,4591.3,495.8,729.2,38.41
3201,2026-01-08,4599.6,512.8,715.1,38.62
3201,2026-01-09,4339.6,490.6,710.8,38.32
3201,2026-01-10,4347.1,500.8,699.0,38.56
3201,2026-01-11,4492.2,488.4,737.4,38.52
3201,2026-01-12,4493.0,496.2,728.9,38.6
3201,2026-01-13,4622.2,506.2,710.0,38.37
3201,2026-01-14,4589.5,480.5,728.4,38.54
3201,2026-01-15,4584.9,509.3,732.8,38.61
3201,2026-01-16,4870.8,508.4,726.4,38.77
3201,2026-01-17,4504.0,516.3,756.5,38.54
3201,2026-01-18,4632.2,519.5,713.8,38.54
3201,2026-01-19,4811.4,511.3,690.9,38.47
3201,2026-01-20,4558.7,512.0,728.5,38.64
3201,2026-01-21,4472.5,482.5,714.9,38.43
3201,2026-01-22,4267.9,510.8,720.1,38.48
3201,2026-01-23,4255.9,520.4,731.8,38.33
3201,2026-01-24,4660.3,519.6,699.3,38.33
3201,2026-01-25,4547.8,508.0,690.5,38.44
3201,2026-01-26,4659.0,517.7,736.5,38.48
3201,2026-01-27,4466.3,530.7,724.3,38.51
3201,2026-01-28,4367.9,495.0,751.7,38.27
3201,2026-01-29,4291.0,518.0,737.9,38.58
3201,2026-01-30,4542.4,514.1,725.1,38.3
3201,2026-01-31,4400.8,488.8,695.4,38.39
3201,2026-02-01,4392.8,508.2,759.0,38.47
3201,2026-02-02,4901.6,511.1,679.8,38.53
3201,2026-02-03,4747.4,492.4,718.9,38.47
3201,2026-02-04,4400.2,486.4,698.6,38.49
3201,2026-02-05,4708.0,511.1,720.8,38.27
3201,2026-02-06,4409.9,502.3,724.0,38.57
3201,2026-02-07,4657.2,493.7,703.9,38.38
3201,2026-02-08,4657.8,478.1,698.6,38.53
3201,2026-02-09,4047.6,503.4,712.0,38.61
3201,2026-02-10,4469.8,494.6,721.2,38.43
3201,2026-02-11,4548.9,482.6,731.0,38.44
3201,2026-02-12,4387.1,508.4,729.4,38.59
3201,2026-02-13,4413.6,507.2,710.5,38.51
3201,2026-02-14,4457.3,486.4,705.2,38.56
3201,2026-02-15,4458.8,486.2,748.4,38.54
3201,2026-02-16,4298.2,485.9,690.6,38.51
3201,2026-02-17,4463.6,506.9,734.8,38.47
3201,2026-02-18,4298.5,512.5,705.5,38.51
3201,2026-02-19,4556.5,468.4,725.2,38.61
3201,2026-02-20,4236.6,494.3,746.7,38.56
3201,2026-02-21,4248.4,499.1,719.7,38.38
3201,2026-02-22,4824.8,552.1,731.4,38.35
3201,2026-02-23,4757.5,500.3,723.3,38.55
3201,2026-02-24,4767.8,491.6,725.2,38.23
3201,2026-02-25,4597.4,517.6,721.4,38.35
3201,2026-02-26,4652.5,481.9,729.1,38.4
3201,2026-02-27,5011.2,478.0,709.7,38.56
3201,2026-02-28,4500.0,500.0,720.0,38.5
3202,2025-09-02,4706.7,510.1,719.0,38.51
3202,2025-09-03,4470.8,522.5,743.8,38.66
3202,2025-09-04,4354.4,484.7,707.9,38.42
3202,2025-09-05,4464.8,498.5,717.1,38.55
3202,2025-09-06,5113.0,501.1,709.1,38.4
3202,2025-09-07,4669.6,503.7,731.5,38.55
3202,2025-09-08,4342.5,528.8,724.9,38.45
3202,2025-09-09,4445.8,518.5,776.6,38.3
3202,2025-09-10,4200.4,487.3,726.6,38.57
3202,2025-09-11,4500.6,528.7,730.0,38.48
3202,2025-09-12,4389.3,480.7,735.9,38.53
3202,2025-09-13,4468.4,500.8,684.5,38.51
3202,2025-09-14,4217.6,483.7,701.9,38.42
3202,2025-09-15,4578.6,517.2,728.2,38.6
3202,2025-09-16,4557.3,493.0,749.7,38.53
3202,2025-09-17,4723.0,490.2,712.9,38.43
3202,2025-09-18,4252.0,512.5,716.1,38.49
3202,2025-09-19,4359.4,508.0,710.8,38.65
3202,2025-09-20,4685.1,493.5,725.8,38.47
3202,2025-09-21,4600.1,504.9,752.6,38.48
3202,2025-09-22,4581.8,499.9,711.5,38.64
3202,2025-09-23,4601.9,509.5,746.9,38.74
3202,2025-09-24,4649.2,493.3,677.9,38.41
3202,2025-09-25,4871.8,509.9,739.4,38.49
3202,2025-09-26,4848.1,496.1,725.4,38.49
3202,2025-09-27,4412.4,509.4,716.2,38.6
3202,2025-09-28,4654.9,471.8,737.4,38.67
3202,2025-09-29,4154.0,492.9,719.8,38.48
3202,2025-09-30,4584.9,482.5,680.3,38.32
3202,2025-10-01,4571.6,480.1,716.5,38.49
3202,2025-10-02,4568.6,502.1,719.9,38.49
3202,2025-10-03,5023.6,507.2,714.7,38.6
3202,2025-10-04,4689.9,516.3,712.5,38.37
3202,2025-10-05,4515.5,511.5,711.5,38.45
3202,2025-10-06,4134.1,485.1,713.0,38.61
3202,2025-10-07,4567.9,503.0,705.5,38.54
3202,2025-10-08,4860.0,500.0,713.9,38.51
3202,2025-10-09,4035.5,486.7,729.9,38.54
3202,2025-10-10,4627.6,494.0,679.2,38.49
3202,2025-10-11,4424.3,512.9,714.0,38.38
3202,2025-10-12,4673.2,506.0,718.9,38.5
3202,2025-10-13,4353.5,484.3,720.6,38.51
3202,2025-10-14,4411.8,490.1,696.9,38.69
3202,2025-10-15,4668.6,502.3,726.5,38.47
3202,2025-10-16,4518.7,468.6,719.4,38.55
3202,2025-10-17,4644.0,490.1,708.2,38.54
3202,2025-10-18,4656.6,505.6,704.0,38.61
3202,2025-10-19,4510.2,488.9,726.9,38.5
3202,2025-10-20,4998.0,505.1,689.1,38.41
3202,2025-10-21,4389.7,466.5,726.2,38.84
3202,2025-10-22,4605.4,509.5,726.4,38.34
3202,2025-10-23,4905.7,486.8,685.2,38.43
3202,2025-10-24,4293.5,508.5,720.9,38.48
3202,2025-10-25,4487.2,518.5,697.6,38.68
3202,2025-10-26,4613.8,505.5,755.1,38.44
3202,2025-10-27,4078.9,492.0,695.2,38.39
3202,2025-10-28,4398.2,519.8,749.6,38.53
3202,2025-10-29,4635.3,494.2,714.7,38.63
3202,2025-10-30,4717.5,493.5,725.9,38.37
3202,2025-10-31,4512.5,492.4,726.1,38.55
3202,2025-11-01,4685.8,494.0,688.4,38.53
3202,2025-11-02,4513.3,482.4,708.8,38.41
3202,2025-11-03,4352.0,485.8,711.5,38.38
3202,2025-11-04,4441.8,519.4,687.9,38.52
3202,2025-11-05,4450.0,524.7,715.3,38.41
3202,2025-11-06,4574.0,491.6,720.6,38.47
3202,2025-11-07,4552.1,510.9,694.2,38.63
3202,2025-11-08,4414.0,500.7,747.2,38.52
3202,2025-11-09,4229.1,490.0,702.5,38.47
3202,2025-11-10,4816.9,512.6,691.8,38.71
3202,2025-11-11,4643.8,494.6,740.5,38.54
3202,2025-11-12,4536.6,516.2,697.6,38.44
3202,2025-11-13,4673.1,495.8,704.7,38.56
3202,2025-11-14,4688.6,509.3,738.0,38.6
3202,2025-11-15,4573.5,496.2,705.5,38.56
3202,2025-11-16,4338.5,509.6,741.0,38.6
3202,2025-11-17,4397.1,482.0,719.7,38.62
3202,2025-11-18,4778.3,481.6,706.9,38.48
3202,2025-11-19,4259.0,512.1,727.5,38.63
3202,2025-11-20,4436.3,502.3,706.2,38.65
3202,2025-11-21,4697.7,494.2,742.7,38.52
3202,2025-11-22,4353.5,504.6,719.2,38.72
3202,2025-11-23,4497.2,481.3,733.1,38.46
3202,2025-11-24,4383.9,516.0,690.6,38.47
3202,2025-11-25,4587.1,487.6,704.1,38.37
3202,2025-11-26,4247.7,498.7,691.5,38.51
3202,2025-11-27,4669.1,496.8,747.7,38.45
3202,2025-11-28,4559.4,521.9,712.7,38.45
3202,2025-11-29,4323.4,473.3,699.6,38.56
3202,2025-11-30,4221.4,476.4,708.5,38.44
3202,2025-12-01,4706.0,471.2,703.9,38.46
3202,2025-12-02,4463.8,503.3,754.5,38.63
3202,2025-12-03,4049.2,494.7,729.2,38.39
3202,2025-12-04,4388.5,524.9,694.4,38.61
3202,2025-12-05,4885.2,507.3,709.5,38.71
3202,2025-12-06,4230.8,478.0,722.8,38.65
3202,2025-12-07,4507.8,496.4,727.0,38.43
3202,2025-12-08,4664.5,510.3,719.6,38.33
3202,2025-12-09,4382.6,499.0,698.5,38.46
3202,2025-12-10,4221.5,495.1,731.1,38.45
3202,2025-12-11,4520.5,492.0,719.7,38.31
3202,2025-12-12,4444.7,499.2,728.6,38.41
3202,2025-12-13,4373.4,484.0,676.2,38.47
3202,2025-12-14,4577.3,500.5,723.8,38.57
3202,2025-12-15,4816.6,505.9,743.9,38.53
3202,2025-12-16,4323.8,495.2,718.2,38.49
3202,2025-12-17,4506.3,501.4,714.5,38.56
3202,2025-12-18,4606.1,500.6,702.6,38.51
3202,2025-12-19,4530.3,494.6,677.6,38.48
3202,2025-12-20,4194.1,515.8,718.4,38.31
3202,2025-12-21,4378.8,466.7,707.7,38.42
3202,2025-12-22,4432.1,478.1,744.4,38.52
3202,2025-12-23,4444.7,507.8,694.8,38.34
3202,2025-12-24,4820.4,512.6,720.4,38.61
3202,2025-12-25,4099.0,494.0,726.5,38.51
3202,2025-12-26,4823.2,513.3,725.6,38.69
3202,2025-12-27,4286.7,490.2,701.9,38.52
3202,2025-12-28,4284.3,489.7,711.3,38.54
3202,2025-12-29,4369.1,505.4,726.2,38.39
3202,2025-12-30,4697.6,509.4,714.6,38.65
3202,2025-12-31,4681.1,499.9,725.1,38.55
3202,2026-01-01,4437.2,524.5,686.7,38.5
3202,2026-01-02,4424.6,509.8,712.8,38.56
3202,2026-01-03,4463.4,461.1,732.0,38.5
3202,2026-01-04,4483.1,501.0,715.2,38.41
3202,2026-01-05,4481.1,508.6,677.2,38.44
3202,2026-01-06,4721.9,516.0,722.1,38.53
3202,2026-01-07,4559.7,519.9,714.9,38.67
3202,2026-01-08,4664.5,507.6,701.8,38.45
3202,2026-01-09,4332.9,502.1,738.0,38.57
3202,2026-01-10,4205.7,505.6,735.8,38.4
3202,2026-01-11,4479.5,503.8,707.9,38.56
3202,2026-01-12,4688.1,460.6,723.7,38.55
3202,2026-01-13,4532.7,508.5,718.5,38.43
3202,2026-01-14,4526.0,478.6,704.9,38.56
3202,2026-01-15,4505.6,531.8,743.7,38.37
3202,2026-01-16,4394.1,495.8,708.1,38.5
3202,2026-01-17,4735.3,507.5,715.7,38.47
3202,2026-01-18,4600.5,511.0,712.0,38.63
3202,2026-01-19,4401.8,513.2,724.6,38.47
3202,2026-01-20,4720.0,507.7,751.8,38.63
3202,2026-01-21,4367.7,502.7,740.2,38.62
3202,2026-01-22,4465.4,537.2,759.3,38.7
3202,2026-01-23,4165.0,519.0,736.6,38.25
3202,2026-01-24,4607.5,485.6,730.4,38.53
3202,2026-01-25,4487.7,496.1,668.6,38.64
3202,2026-01-26,4332.7,539.7,727.9,38.54
3202,2026-01-27,5040.4,464.8,709.2,38.5
3202,2026-01-28,4620.2,494.7,699.2,38.55
3202,2026-01-29,4849.3,483.6,710.6,38.43
3202,2026-01-30,4607.0,487.1,712.1,38.66
3202,2026-01-31,4475.1,474.4,695.7,38.49
3202,2026-02-01,4252.1,509.3,712.7,38.47
3202,2026-02-02,4469.2,514.5,763.2,38.27
3202,2026-02-03,4888.6,502.6,690.6,38.58
3202,2026-02-04,4482.4,499.7,726.4,38.37
3202,2026-02-05,4497.0,491.2,726.6,38.65
3202,2026-02-06,4532.0,516.0,727.6,38.61
3202,2026-02-07,4946.4,516.6,720.1,38.48
3202,2026-02-08,4292.4,523.8,729.5,38.3
3202,2026-02-09,4478.1,481.1,692.2,38.43
3202,2026-02-10,4599.6,491.5,710.2,38.52
3202,2026-02-11,4688.6,498.9,715.6,38.51
3202,2026-02-12,4516.8,511.9,759.4,38.43
3202,2026-02-13,4180.8,495.6,711.7,38.66
3202,2026-02-14,4708.7,510.4,700.7,38.41
3202,2026-02-15,4542.5,473.8,735.3,38.3
3202,2026-02-16,4653.5,509.8,740.1,38.58
3202,2026-02-17,4398.0,490.1,720.7,38.57
3202,2026-02-18,4795.9,482.2,684.5,38.47
3202,2026-02-19,4526.9,499.5,720.6,38.48
3202,2026-02-20,4373.7,509.0,707.0,38.48
3202,2026-02-21,4881.2,481.7,723.4,38.46
3202,2026-02-22,4437.4,522.2,705.0,38.58
3202,2026-02-23,4559.5,489.3,718.2,38.52
3202,2026-02-24,4597.9,536.4,707.3,38.42
3202,2026-02-25,4641.9,483.8,680.8,38.59
3202,2026-02-26,4250.5,486.6,741.0,38.63
3202,2026-02-27,5032.0,485.4,699.1,38.51
3202,2026-02-28,4500.0,500.0,720.0,38.5
3203,2025-09-02,4496.1,503.2,731.2,38.56
3203,2025-09-03,4704.3,484.1,719.0,38.47
3203,2025-09-04,4852.4,506.2,748.4,38.29
3203,2025-09-05,4416.2,492.3,713.8,38.46
3203,2025-09-06,4509.5,518.0,699.7,38.6
3203,2025-09-07,4525.9,492.5,737.7,38.5
3203,2025-09-08,4465.4,506.4,703.3,38.48
3203,2025-09-09,4528.7,488.0,736.8,38.41
3203,2025-09-10,5128.0,528.7,693.1,38.6
3203,2025-09-11,4432.0,497.5,705.3,38.35
3203,2025-09-12,4723.9,503.8,700.9,38.49
3203,2025-09-13,4339.7,512.6,690.3,38.68
3203,2025-09-14,4419.7,495.4,693.2,38.42
3203,2025-09-15,3881.5,534.4,750.4,38.57
3203,2025-09-16,4495.4,513.9,763.8,38.47
3203,2025-09-17,4233.8,479.3,681.4,38.36
3203,2025-09-18,4548.0,505.8,745.6,38.6
3203,2025-09-19,4429.8,509.8,728.9,38.3
3203,2025-09-20,4177.7,510.2,720.1,38.49
3203,2025-09-21,4476.8,484.0,691.0,38.75
3203,2025-09-22,4438.2,496.1,742.3,38.49
3203,2025-09-23,4913.0,514.2,682.1,38.34
3203,2025-09-24,4546.2,491.5,716.1,38.44
3203,2025-09-25,4239.1,485.7,704.0,38.59
3203,2025-09-26,4570.3,486.1,714.9,38.5
3203,2025-09-27,4590.0,489.4,747.8,38.38
3203,2025-09-28,4415.0,470.8,679.1,38.47
3203,2025-09-29,4451.4,485.5,692.5,38.5
3203,2025-09-30,4638.8,505.1,711.1,38.6
3203,2025-10-01,4293.2,516.1,740.9,38.45
3203,2025-10-02,4861.9,493.6,731.4,38.52
3203,2025-10-03,4717.6,501.3,756.5,38.4
3203,2025-10-04,4588.1,498.6,723.3,38.56
3203,2025-10-05,4257.3,495.7,726.8,38.4
3203,2025-10-06,4751.8,482.3,707.0,38.48
3203,2025-10-07,4263.9,479.9,661.5,38.43
3203,2025-10-08,4542.2,517.5,752.4,38.57
3203,2025-10-09,4457.6,497.9,726.0,38.54
3203,2025-10-10,4634.5,509.2,718.3,38.53
3203,2025-10-11,4443.1,500.0,703.0,38.68
3203,2025-10-12,4275.1,518.9,752.1,38.57
3203,2025-10-13,4375.0,480.0,688.7,38.57
3203,2025-10-14,4427.3,495.7,695.8,38.58
3203,2025-10-15,4719.3,492.8,710.1,38.46
3203,2025-10-16,4506.7,487.6,731.3,38.47
3203,2025-10-17,4274.8,465.1,714.9,38.48
3203,2025-10-18,4656.4,499.9,733.4,38.34
3203,2025-10-19,4613.8,506.9,736.5,38.36
3203,2025-10-20,4344.4,521.3,714.8,38.52
3203,2025-10-21,4324.9,493.4,745.7,38.62
3203,2025-10-22,4444.9,481.9,693.2,38.47
3203,2025-10-23,4385.7,483.3,710.7,38.35
3203,2025-10-24,4665.4,488.1,719.6,38.4
3203,2025-10-25,4513.1,501.5,736.7,38.33
3203,2025-10-26,4297.9,484.4,748.8,38.67
3203,2025-10-27,4516.1,499.3,705.1,38.49
3203,2025-10-28,4513.2,482.6,725.5,38.54
3203,2025-10-29,4306.6,496.5,699.2,38.6
3203,2025-10-30,4409.5,529.4,713.8,38.45
3203,2025-10-31,4564.4,503.0,729.7,38.48
3203,2025-11-01,4755.8,484.3,731.3,38.5
3203,2025-11-02,4641.8,541.2,724.8,38.6
3203,2025-11-03,4347.8,515.3,707.4,38.51
3203,2025-11-04,4786.6,509.5,718.0,38.53
3203,2025-11-05,4407.9,495.6,710.7,38.44
3203,2025-11-06,4614.3,511.2,721.9,38.42
3203,2025-11-07,4742.0,509.8,710.1,38.56
3203,2025-11-08,4597.7,484.9,706.2,38.53
3203,2025-11-09,4392.0,515.5,708.2,38.45
3203,2025-11-10,4560.9,512.3,724.6,38.46
3203,2025-11-11,4564.4,498.7,706.2,38.53
3203,2025-11-12,4283.3,490.8,695.3,38.43
3203,2025-11-13,4432.4,519.8,736.3,38.4
3203,2025-11-14,4643.3,493.3,702.8,38.32
3203,2025-11-15,4409.5,499.9,708.7,38.57
3203,2025-11-16,4352.0,482.9,705.0,38.47
3203,2025-11-17,4114.8,483.0,717.9,38.45
3203,2025-11-18,4172.1,526.8,725.7,38.52
3203,2025-11-19,4931.5,521.2,710.2,38.5
3203,2025-11-20,4315.8,517.0,729.9,38.4
3203,2025-11-21,4361.9,504.2,712.1,38.46
3203,2025-11-22,4724.7,478.5,725.4,38.55
3203,2025-11-23,4304.0,505.5,747.3,38.51
3203,2025-11-24,4405.6,506.4,711.0,38.6
3203,2025-11-25,4686.6,498.9,725.8,38.56
3203,2025-11-26,4518.9,509.6,744.7,38.54
3203,2025-11-27,4228.0,528.1,704.5,38.34
3203,2025-11-28,4383.7,491.2,689.5,38.66
3203,2025-11-29,4689.9,503.8,719.2,38.51
