tenant_id,move_id,animal_id,move_date,from_pen,to_pen,reason
default,PM_000617,3250,2026-01-01,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000618,3250,2026-01-22,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000619,3251,2025-11-09,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000620,3251,2025-11-30,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000621,3251,2026-03-09,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000622,3252,2025-11-28,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000623,3252,2025-12-19,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000624,3253,2026-03-03,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000625,3253,2026-03-24,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000626,3254,2025-12-29,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000627,3254,2026-01-19,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000628,3255,2025-11-14,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000629,3255,2025-12-05,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000630,3255,2026-03-14,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000631,3256,2025-04-08,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000632,3256,2025-04-29,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000633,3256,2025-08-06,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000634,3257,2026-02-08,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000635,3257,2026-03-01,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000636,3258,2026-03-23,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000637,3258,2026-04-13,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000638,3259,2025-12-13,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000639,3259,2026-01-03,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000640,3260,2026-02-21,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000641,3260,2026-03-14,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000642,3261,2026-02-28,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000643,3261,2026-03-21,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000644,3262,2026-03-02,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000645,3262,2026-03-23,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000646,3263,2025-05-31,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000647,3263,2025-06-21,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000648,3263,2025-09-28,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000649,3264,2025-11-01,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000650,3264,2025-11-22,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000651,3264,2026-03-01,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000652,3265,2025-12-20,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000653,3265,2026-01-10,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000654,3266,2026-02-01,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000655,3266,2026-02-22,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000656,3267,2026-01-21,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000657,3267,2026-02-11,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000658,3268,2025-03-27,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000659,3268,2025-04-17,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000660,3268,2025-07-25,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000661,3269,2025-11-04,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000662,3269,2025-11-25,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000663,3269,2026-03-04,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000664,3270,2026-04-14,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000665,3270,2026-05-05,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000666,3271,2025-12-14,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000667,3271,2026-01-04,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000668,3272,2025-10-26,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000669,3272,2025-11-16,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000670,3272,2026-02-23,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000671,3273,2026-04-13,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000672,3273,2026-05-04,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000673,3274,2026-02-25,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000674,3274,2026-03-18,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000675,3275,2025-11-29,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000676,3275,2025-12-20,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000677,3276,2026-01-22,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000678,3276,2026-02-12,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000679,3277,2025-06-12,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000680,3277,2025-07-03,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000681,3277,2025-10-10,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000682,3278,2026-04-20,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000683,3278,2026-05-11,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000684,3279,2026-02-03,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000685,3279,2026-02-24,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000686,3280,2026-04-20,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000687,3280,2026-05-11,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000688,3281,2026-03-16,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000689,3281,2026-04-06,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000690,3282,2025-06-13,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000691,3282,2025-07-04,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000692,3282,2025-10-11,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000693,3283,2026-01-02,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000694,3283,2026-01-23,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000695,3284,2025-08-11,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000696,3284,2025-09-01,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000697,3284,2025-12-09,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000698,3285,2025-11-09,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000699,3285,2025-11-30,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000700,3285,2026-03-09,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000701,3286,2026-03-12,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000702,3286,2026-04-02,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000703,3287,2026-02-06,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000704,3287,2026-02-27,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000705,3288,2026-03-13,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000706,3288,2026-04-03,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000707,3289,2025-10-09,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000708,3289,2025-10-30,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000709,3289,2026-02-06,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000710,3290,2026-04-17,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000711,3290,2026-05-08,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000712,3291,2026-04-04,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000713,3291,2026-04-25,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000714,3292,2026-02-16,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000715,3292,2026-03-09,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000716,3293,2026-01-03,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000717,3293,2026-01-24,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000718,3294,2026-04-14,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000719,3294,2026-05-05,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000720,3295,2026-04-14,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000721,3295,2026-05-05,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000722,3296,2026-01-13,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000723,3296,2026-02-03,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000724,3297,2025-07-12,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000725,3297,2025-08-02,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000726,3297,2025-11-09,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000727,3298,2025-09-01,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000728,3298,2025-09-22,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000729,3298,2025-12-30,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000730,3299,2025-06-12,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000731,3299,2025-07-03,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000732,3299,2025-10-10,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000733,3300,2026-01-22,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000734,3300,2026-02-12,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000735,3301,2025-10-04,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000736,3301,2025-10-25,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000737,3301,2026-02-01,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000738,3302,2026-03-04,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000739,3302,2026-03-25,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000740,3303,2026-01-16,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000741,3303,2026-02-06,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000742,3304,2026-01-22,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000743,3304,2026-02-12,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000744,3305,2026-02-04,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000745,3305,2026-02-25,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000746,3306,2025-06-12,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000747,3306,2025-07-03,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000748,3306,2025-10-10,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000749,3307,2026-02-04,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000750,3307,2026-02-25,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000751,3308,2026-01-12,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000752,3308,2026-02-02,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000753,3309,2025-04-04,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000754,3309,2025-04-25,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000755,3309,2025-08-02,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000756,3310,2026-02-20,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000757,3310,2026-03-13,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000758,3311,2026-03-09,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000759,3311,2026-03-30,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000760,3312,2025-04-27,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000761,3312,2025-05-18,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000762,3312,2025-08-25,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000763,3313,2025-08-01,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000764,3313,2025-08-22,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000765,3313,2025-11-29,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000766,3314,2025-04-04,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000767,3314,2025-04-25,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000768,3314,2025-08-02,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000769,3315,2025-08-07,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000770,3315,2025-08-28,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000771,3315,2025-12-05,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000772,3316,2025-05-10,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000773,3316,2025-05-31,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000774,3316,2025-09-07,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000775,3317,2025-10-03,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000776,3317,2025-10-24,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000777,3317,2026-01-31,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000778,3318,2025-09-21,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000779,3318,2025-10-12,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000780,3318,2026-01-19,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000781,3319,2025-12-06,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000782,3319,2025-12-27,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000783,3320,2026-02-23,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000784,3320,2026-03-16,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000785,3321,2026-03-08,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000786,3321,2026-03-29,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000787,3322,2025-10-09,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000788,3322,2025-10-30,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000789,3322,2026-02-06,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000790,3323,2026-01-31,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000791,3323,2026-02-21,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000792,3324,2026-04-12,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000793,3324,2026-05-03,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000794,3325,2025-10-18,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000795,3325,2025-11-08,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000796,3325,2026-02-15,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000797,3326,2025-04-06,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000798,3326,2025-04-27,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000799,3326,2025-08-04,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000800,3327,2025-04-14,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000801,3327,2025-05-05,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000802,3327,2025-08-12,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000803,3328,2025-09-08,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000804,3328,2025-09-29,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000805,3328,2026-01-06,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000806,3329,2026-01-12,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000807,3329,2026-02-02,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000808,3330,2025-07-11,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000809,3330,2025-08-01,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000810,3330,2025-11-08,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000811,3331,2025-06-14,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000812,3331,2025-07-05,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000813,3331,2025-10-12,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000814,3332,2026-03-10,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000815,3332,2026-03-31,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000816,3333,2025-09-11,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000817,3333,2025-10-02,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000818,3333,2026-01-09,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000819,3334,2025-04-16,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000820,3334,2025-05-07,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000821,3334,2025-08-14,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000822,3335,2025-06-09,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000823,3335,2025-06-30,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000824,3335,2025-10-07,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000825,3336,2026-04-12,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000826,3336,2026-05-03,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000827,3337,2026-03-24,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000828,3337,2026-04-14,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000829,3338,2025-12-27,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000830,3338,2026-01-17,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000831,3339,2025-12-10,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000832,3339,2025-12-31,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000833,3340,2025-11-02,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000834,3340,2025-11-23,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000835,3340,2026-03-02,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000836,3341,2025-04-29,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000837,3341,2025-05-20,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000838,3341,2025-08-27,P_HIGH_PRO,P_MID_PRO,yield_decline
default,PM_000839,3342,2026-03-16,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000840,3342,2026-04-06,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000841,3343,2025-12-10,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000842,3343,2025-12-31,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000843,3344,2026-03-07,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000844,3344,2026-03-28,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000845,3345,2026-03-01,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000846,3345,2026-03-22,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000847,3346,2026-01-08,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000848,3346,2026-01-29,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000849,3347,2025-04-08,P_DRY_CLOSE_UP,P_FRESH,post_calving
default,PM_000850,3347,2025-04-29,P_FRESH,P_HIGH_PRO,lactation_curve_progression
default,PM_000851,3347,2025-08-06,P_HIGH_PRO,P_MID_PRO,yield_decline
